cluster_id,cluster_total_pagerank,total_road_travel_time,total_road_number,cluster_attractiveness,Normalized_attractiveness,variance
7129,0.42991002,92,1,0.004672935,0.020823336,0
7130,0.348710002,19,1,0.018353158,0.081784568,0
7131,0.023610004,22,1,0.001073182,0.004782268,0
7132,0.121809996,42,1,0.002900238,0.012923918,0
7133,0.120810018,38,1,0.003179211,0.014167066,0
7134,0.154540008,21,1,0.007359048,0.032793079,0
7135,0.912549989,29,1,0.031467241,0.140222991,0
7136,0.20968,125,1,0.00167744,0.007474937,0
7137,0.170310011,29,1,0.005872759,0.026169941,0
7138,0.18613001,22,1,0.008460455,0.037701122,0
7139,0.063950003,13,1,0.004919231,0.02192087,0
7140,0.92769999,30,1,0.030923333,0.137799251,0
7141,0.311780063,133,1,0.002344211,0.010446174,0
7142,0,16,1,0,0,0
7143,0,33,1,0,0,0
7144,0,43,1,0,0,0
7145,0.020799994,74,1,0.000281081,0.001252541,0
7146,0.08028999,30,1,0.002676333,0.011926162,0
7147,0.55494999,30,1,0.018498333,0.082431491,0
7148,0.110530008,27,1,0.004093704,0.018242191,0
7149,0.148659984,72,1,0.002064722,0.009200727,0
7150,0.284069993,29,1,0.009795517,0.043650369,0
7151,0.615759987,29,1,0.021233103,0.094618057,0
7152,0.105080003,97,1,0.001083299,0.004827351,0
7153,0.056229965,85,1,0.000661529,0.002947878,0
7154,0.195630004,19,1,0.010296316,0.045882009,0
7155,0.15669002,85,1,0.001843412,0.008214535,0
7156,0.046669998,97,1,0.000481134,0.002144009,0
7157,0.189780002,29,1,0.006544138,0.029161711,0
7158,0.039810015,35,1,0.001137429,0.005068563,0
7159,0.254219992,26,1,0.009777692,0.043570938,0
7160,0,10,1,0,0,0
7161,0.022210002,18,1,0.001233889,0.005498404,0
7162,0.034799974,79,1,0.000440506,0.001962964,0
7163,0.35525,35,1,0.01015,0.045230001,0
7164,0.229549952,128,1,0.001793359,0.007991491,0
7165,0.230149995,15,1,0.015343333,0.068372313,0
7166,0.829000003,29,1,0.028586207,0.127384649,0
7167,0.0771,75,1,0.001028,0.00458093,0
7168,0.55212,125,1,0.00441696,0.019682671,0
7169,0.647719988,29,1,0.022335172,0.099529051,0
7170,0.238190024,127,1,0.001875512,0.008357577,0
7171,0.49815,30,1,0.016605,0.0739945,0
7172,0.90786,30,1,0.030262,0.134852247,0
7173,0.24611,80,1,0.003076375,0.013708812,0
7174,1.032319989,57,1,0.018110877,0.080704925,0
7175,0.67266001,31,1,0.02169871,0.096692875,0
7176,0.64297998,60,1,0.010716333,0.047753671,0
7177,0.250529994,33,1,0.007591818,0.033830339,0
7178,0.293590052,133,1,0.002207444,0.009836719,0
7179,0.37531004,133,1,0.00282188,0.012574743,0
7180,0.33149001,30,1,0.011049667,0.04923906,0
7181,0.127899986,31,1,0.004125806,0.018385243,0
7182,0.027579984,34,1,0.000811176,0.003614728,0
7183,0.044540034,106,1,0.000420189,0.001872428,0
7184,0.07595999,29,1,0.00261931,0.011672059,0
7185,0.009649997,134,1,7.20E-05,0.00032091,0
7186,0.005789994,31,1,0.000186774,0.000832294,0
7187,0.007660003,134,1,5.72E-05,0.000254733,0
7188,0.143699987,59,1,0.002435593,0.010853387,0
7189,0.0333,32,1,0.001040625,0.004637189,0
7190,0.131840016,84,1,0.001569524,0.006994047,0
7191,0.0002,22,1,9.09E-06,4.05105E-05,0
7192,0.0002,16,1,1.25E-05,5.5702E-05,0
7193,0.056009996,28,1,0.002000357,0.008913906,0
7194,0.095140008,54,1,0.001761852,0.007851091,0
7195,0.008689995,29,1,0.000299655,0.00133531,0
7196,0.046810002,29,1,0.001614138,0.007192854,0
7197,0.01155,28,1,0.0004125,0.001838165,0
7198,0.000659999,28,1,2.36E-05,0.000105038,0
7199,0.066970008,28,1,0.002391786,0.010658176,0
7200,0.000999999,3,1,0.000333333,0.001485384,0
7201,0.133249995,27,1,0.004935185,0.021991963,0
7202,0.054050004,27,1,0.002001852,0.008920568,0
7203,0.0455,25,1,0.00182,0.008110207,0
7204,0.009220002,33,1,0.000279394,0.001245024,0
7205,0.755709993,43,1,0.017574651,0.078315418,0
7206,0,33,1,0,0,0
7207,0.004830003,27,1,0.000178889,0.000797158,0
7208,0.02679,25,1,0.0010716,0.004775219,0
7209,0.177010002,27,1,0.006555926,0.029214241,0
7210,0.02456,4,1,0.00614,0.027360809,0
7211,0.087250009,29,1,0.003008621,0.01340689,0
7212,0.00789,4,1,0.0019725,0.008789771,0
7213,0.204340003,29,1,0.007046207,0.03139901,0
7214,0.01431,4,1,0.0035775,0.015941904,0
7215,0.181590002,22,1,0.008254091,0.036781532,0
7216,0.148119993,21,1,0.007053333,0.031430765,0
7217,0.039680004,14,1,0.002834286,0.012630026,0
7218,0.343649964,84,1,0.004091071,0.018230458,0
7219,0.176099994,21,1,0.008385714,0.037368065,0
7220,0.253030011,39,1,0.006487949,0.028911324,0
7221,0.120509991,21,1,0.005738571,0.025571978,0
7222,0.127589994,21,1,0.006075714,0.02707434,0
7223,0.14006997,90,1,0.001556333,0.006935265,0
7224,0.064429992,22,1,0.002928636,0.013050464,0
7225,0.143339994,21,1,0.006825714,0.030416459,0
7226,0.00032,41,1,7.80E-06,3.47798E-05,0
7227,0,123,1,0,0,0
7228,0.036289998,27,1,0.001344074,0.005989406,0
7229,0.043460032,112,1,0.000388036,0.00172915,0
7230,0.023300004,38,1,0.000613158,0.002732329,0
7231,0.003309999,11,1,0.000300909,0.001340898,0
7232,0,27,1,0,0,0
7233,0.00471999,30,1,0.000157333,0.000701101,0
7234,0.01331001,42,1,0.000316905,0.001412179,0
7235,0.035330001,69,1,0.000512029,0.002281682,0
7236,0,19,1,0,0,0
7237,0,22,1,0,0,0
7238,0,47,1,0,0,0
7239,0.00715,40,1,0.00017875,0.000796538,0
7240,0.01574,20,1,0.000787,0.003506996,0
7241,0.013990006,29,1,0.000482414,0.002149713,0
7242,0.002540006,14,1,0.000181429,0.000808476,0
7243,0.017479995,39,1,0.000448205,0.001997272,0
7244,0.033520005,43,1,0.000779535,0.003473731,0
7245,0.162870001,31,1,0.005253871,0.023412078,0
7246,0.073989994,26,1,0.002845769,0.012681196,0
7247,0.0021,41,1,5.12E-05,0.000228242,0
7248,0.00079,13,1,6.08E-05,0.000270797,0
7249,0.005919984,49,1,0.000120816,0.000538375,0
7250,0.031640029,61,1,0.000518689,0.00231136,0
7251,0.00232,35,1,6.63E-05,0.00029538,0
7252,0.06163002,45,1,0.001369556,0.006102958,0
7253,0.071549989,29,1,0.002467241,0.010994415,0
7254,0.234119988,34,1,0.006885882,0.030684577,0
7255,0.154700007,21,1,0.007366667,0.03282703,0
7256,0.029260002,6,1,0.004876667,0.021731198,0
7257,0.03756,25,1,0.0015024,0.006694931,0
7258,0.029490006,39,1,0.000756154,0.003369542,0
7259,0.006289998,33,1,0.000190606,0.00084937,0
7260,0.045119997,23,1,0.001961739,0.008741819,0
7261,0.10115999,38,1,0.002662105,0.01186276,0
7262,0.07184001,30,1,0.002394667,0.010671014,0
7263,0.025659936,153,1,0.000167712,0.000747351,0
7264,0.011029984,56,1,0.000196964,0.000877703,0
7265,0.001830003,7,1,0.000261429,0.001164969,0
7266,0.0037,10,1,0.00037,0.001648778,0
7267,0.009049992,28,1,0.000323214,0.001440293,0
7268,0,30,1,0,0,0
7269,0.000480002,47,1,1.02E-05,4.55098E-05,0
7270,0.00198,132,1,0.000015,6.68424E-05,0
7271,0.004859998,22,1,0.000220909,0.000984405,0
7272,0.0002,15,1,1.33E-05,5.94153E-05,0
7273,0.076630006,29,1,0.002642414,0.011775014,0
7274,0.054959985,37,1,0.001485405,0.006619199,0
7275,0.006969996,27,1,0.000258148,0.001150348,0
7276,0.01331001,70,1,0.000190143,0.000847307,0
7277,0.147810012,28,1,0.005278929,0.023523741,0
7278,0.18118,40,1,0.0045295,0.020184167,0
7279,0.000929998,83,1,1.12E-05,4.99304E-05,0
7280,0.000310001,23,1,1.35E-05,6.00614E-05,0
7281,0.01739,16,1,0.001086875,0.004843286,0
7282,0.0002,47,1,4.26E-06,1.89624E-05,0
7283,0.0002,31,1,6.45E-06,2.87494E-05,0
7284,0,38,1,0,0,0
7285,0.0002,67,1,2.99E-06,1.33019E-05,0
7286,0,40,1,0,0,0
7287,0,49,1,0,0,0
7288,0.193639992,24,1,0.008068333,0.035953765,0
7289,0.056679994,14,1,0.004048571,0.018041071,0
7290,0.0002,43,1,4.65E-06,2.07263E-05,0
7291,0.0002,45,1,4.44E-06,1.98051E-05,0
7292,0.004780008,18,1,0.000265556,0.001183359,0
7293,0.0002,21,1,9.52E-06,4.24396E-05,0
7294,0.014470008,84,1,0.000172262,0.000767627,0
7295,0.0002,12,1,1.67E-05,7.42694E-05,0
7296,0.000580001,24,1,2.42E-05,0.000107691,0
7297,0.38262,40,1,0.0095655,0.042625377,0
7298,0.07447,22,1,0.003385,0.015084094,0
7299,0.200430006,21,1,0.009544286,0.042530844,0
7300,0.179070024,84,1,0.002131786,0.009499575,0
7301,0.184420003,23,1,0.008018261,0.035730636,0
7302,0.083100003,7,1,0.011871429,0.052900961,0
7303,0.160519983,39,1,0.004115897,0.018341086,0
7304,0.001690005,15,1,0.000112667,0.000502062,0
7305,0.007920004,23,1,0.000344348,0.001534469,0
7306,0.035740012,49,1,0.000729388,0.003250268,0
7307,0.091580014,31,1,0.002954194,0.013164355,0
7308,0.0005,21,1,2.38E-05,0.000106099,0
7309,0,8,1,0,0,0
7310,0.0002,15,1,1.33E-05,5.94153E-05,0
7311,0.003819998,26,1,0.000146923,0.000654712,0
7312,0.0002,24,1,8.33E-06,3.71346E-05,0
7313,0,56,1,0,0,0
7314,0,180,1,0,0,0
7315,0,79,1,0,0,0
7316,0,122,1,0,0,0
7317,0.000379999,241,1,1.58E-06,7.02629E-06,0
7318,0,122,1,0,0,0
7319,0,49,1,0,0,0
7320,0,249,1,0,0,0
7321,0.0002,262,1,7.63E-07,3.40165E-06,0
7322,0.0002,410,1,4.88E-07,2.17374E-06,0
7323,0,28,1,0,0,0
7324,0,26,1,0,0,0
7325,0.019330008,29,1,0.000666552,0.002970261,0
7326,0.0002,20,1,1.00E-05,4.45616E-05,0
7327,0,2,1,0,0,0
7328,0.0002,55,1,3.64E-06,1.62042E-05,0
7329,0.0002,20,1,1.00E-05,4.45616E-05,0
7330,0.000680001,21,1,3.24E-05,0.000144295,0
7331,0,20,1,0,0,0
7332,0.0002,50,1,0.000004,1.78246E-05,0
7333,0.000890001,43,1,2.07E-05,9.22322E-05,0
7334,0.001009996,74,1,1.36E-05,6.08203E-05,0
7335,0,29,1,0,0,0
7336,0,25,1,0,0,0
7337,0.004929998,135,1,3.65E-05,0.000162732,0
7338,0.0002,131,1,1.53E-06,6.80331E-06,0
7339,0,5,1,0,0,0
7340,0,89,1,0,0,0
7341,0,6,1,0,0,0
7342,0,122,1,0,0,0
7343,0,54,1,0,0,0
7344,0.0002,96,1,2.08E-06,9.28365E-06,0
7345,0.0002,68,1,2.94E-06,1.31064E-05,0
7346,0.0002,15,1,1.33E-05,5.94153E-05,0
7347,0.000269999,22,1,1.23E-05,5.46891E-05,0
7348,0.0002,35,1,5.71E-06,2.54638E-05,0
7349,0.0002,111,1,1.80E-06,8.02911E-06,0
7350,0.0002,22,1,9.09E-06,4.05105E-05,0
7351,0.0002,17,1,1.18E-05,5.24254E-05,0
7352,0,35,1,0,0,0
7353,0,17,1,0,0,0
7354,0.0002,43,1,4.65E-06,2.07263E-05,0
7355,0.0002,130,1,1.54E-06,6.85562E-06,0
7356,0,22,1,0,0,0
7357,0.000849998,43,1,1.98E-05,8.80867E-05,0
7358,0,44,1,0,0,0
7359,0,10,1,0,0,0
7360,0,34,1,0,0,0
7361,0,82,1,0,0,0
7362,0,12,1,0,0,0
7363,0.0002,85,1,2.35E-06,1.04851E-05,0
7364,0,17,1,0,0,0
7365,0.0002,6,1,3.33E-05,0.000148538,0
7366,0,15,1,0,0,0
7367,0.00042,32,1,0.000013125,5.84871E-05,0
7368,0.128260044,198,1,0.000647778,0.002886601,0
7369,0,62,1,0,0,0
7370,0.000200001,138,1,1.45E-06,6.45822E-06,0
7371,0,30,1,0,0,0
7372,0,24,1,0,0,0
7373,0.012070007,214,1,5.64E-05,0.000251336,0
7374,0,3,1,0,0,0
7375,0,5,1,0,0,0
7376,0.0002,20,1,1.00E-05,4.45616E-05,0
7377,0.001650003,85,1,1.94E-05,8.6502E-05,0
7378,0.0002,21,1,9.52E-06,4.24396E-05,0
7379,0,66,1,0,0,0
7380,0.0002,141,1,1.42E-06,6.32079E-06,0
7381,0,19,1,0,0,0
7382,0.002130009,202,1,1.05E-05,4.69884E-05,0
7383,0.000850001,193,1,4.40E-06,1.96256E-05,0
7384,0.0002,76,1,2.63E-06,1.17267E-05,0
7385,0.0002,63,1,3.17E-06,1.41465E-05,0
7386,0.004790016,44,1,0.000108864,0.000485115,0
7387,0.005069989,249,1,2.04E-05,9.07336E-05,0
7388,0.0002,52,1,3.85E-06,1.71391E-05,0
7389,0.060739908,212,1,0.000286509,0.001276729,0
7390,0.039830009,47,1,0.000847447,0.003776358,0
7391,0.01938,50,1,0.0003876,0.001727207,0
7392,0.0002,33,1,6.06E-06,2.7007E-05,0
7393,0.0002,27,1,7.41E-06,3.30086E-05,0
7394,0.00023,114,1,2.02E-06,8.99048E-06,0
7395,0.0002,25,1,0.000008,3.56493E-05,0
7396,0.000520001,24,1,2.17E-05,9.65502E-05,0
7397,0.0002,14,1,1.43E-05,6.36593E-05,0
7398,0.00024,16,1,1.50E-05,6.68424E-05,0
7399,0.0002,16,1,1.25E-05,5.5702E-05,0
7400,0.0002,11,1,1.82E-05,8.1021E-05,0
7401,0.0002,14,1,1.43E-05,6.36593E-05,0
7402,0.003829995,15,1,0.000255333,0.001137804,0
7403,0.000580001,27,1,2.15E-05,9.5725E-05,0
7404,0.036840024,72,1,0.000511667,0.002280069,0
7405,0,13,1,0,0,0
7406,0.004990005,15,1,0.000332667,0.001482417,0
7407,0,3,1,0,0,0
7408,0.040370022,54,1,0.000747593,0.003331392,0
7409,0.01279,16,1,0.000799375,0.003562141,0
7410,0.038030056,124,1,0.000306694,0.001366677,0
7411,0.021689985,53,1,0.000409245,0.00182366,0
7412,0.013279995,15,1,0.000885333,0.003945184,0
7413,0.054840042,114,1,0.000481053,0.002143648,0
7414,0.003269994,14,1,0.000233571,0.001040829,0
7415,0.00022,14,1,1.57E-05,7.00254E-05,0
7416,0.028519975,55,1,0.000518545,0.002310718,0
7417,0.001,13,1,7.69E-05,0.000342781,0
7418,0.019020008,17,1,0.001118824,0.004985656,0
7419,0.012050008,17,1,0.000708824,0.003158632,0
7420,0.0002,4,1,5.00E-05,0.000222808,0
7421,0,6,1,0,0,0
7422,0.003810002,14,1,0.000272143,0.001212712,0
7423,0,6,1,0,0,0
7424,0.061100006,17,1,0.003594118,0.016015957,0
7425,0.165789984,62,1,0.002674032,0.011915909,0
7426,0.36779001,21,1,0.01751381,0.078044301,0
7427,0.033969996,12,1,0.002830833,0.012614639,0
7428,0.178750005,21,1,0.008511905,0.037930392,0
7429,0.193920012,39,1,0.004972308,0.022157389,0
7430,0.13124,193,1,0.00068,0.003030187,0
7431,0.10032003,186,1,0.000539355,0.002403451,0
7432,0.04881,75,1,0.0006508,0.002900067,0
7433,0.0002,116,1,1.72E-06,7.68304E-06,0
7434,0.001129999,141,1,8.01E-06,3.57125E-05,0
7435,0,4,1,0,0,0
7436,0,13,1,0,0,0
7437,0.0002,13,1,1.54E-05,6.85562E-05,0
7438,0.007300008,24,1,0.000304167,0.001355416,0
7439,0.155819988,76,1,0.002050263,0.009136295,0
7440,0.00287,7,1,0.00041,0.001827025,0
7441,0.004019994,18,1,0.000223333,0.000995207,0
7442,0.450879975,117,1,0.003853675,0.017172584,0
7443,0.010230003,21,1,0.000487143,0.002170786,0
7444,0.00648,30,1,0.000216,0.00096253,0
7445,0.008129998,62,1,0.000131129,0.000584332,0
7446,0.002380001,67,1,3.55E-05,0.000158293,0
7447,0.0002,8,1,2.50E-05,0.000111404,0
7448,0.0087,4,1,0.002175,0.009692143,0
7449,0.014890005,39,1,0.000381795,0.001701339,0
7450,0.0002,9,1,2.22E-05,9.90256E-05,0
7451,0.010079984,74,1,0.000136216,0.000607,0
7452,0.001280001,34,1,3.76E-05,0.000167761,0
7453,0.0002,13,1,1.54E-05,6.85562E-05,0
7454,0.00024,19,1,1.26E-05,5.62884E-05,0
7455,0.01876,14,1,0.00134,0.005971251,0
7456,0.004670003,256,1,1.82E-05,8.12901E-05,0
7457,0.005389998,113,1,4.77E-05,0.000212555,0
7458,0,16,1,0,0,0
7459,0.00821,8,1,0.00102625,0.004573132,0
7460,0.00148,25,1,0.0000592,0.000263805,0
7461,0.016949952,102,1,0.000166176,0.000740506,0
7462,0.01384,16,1,0.000865,0.003854576,0
7463,0.087080016,48,1,0.001814167,0.008084214,0
7464,0.41810002,65,1,0.006432308,0.028663379,0
7465,0.0002,14,1,1.43E-05,6.36593E-05,0
7466,0.052820013,41,1,0.001288293,0.005740837,0
7467,0.067020018,39,1,0.001718462,0.007657738,0
7468,0.00109,8,1,0.00013625,0.000607151,0
7469,0.044140001,31,1,0.001423871,0.006344994,0
7470,0.239979979,47,1,0.005105957,0.02275295,0
7471,0.015189993,91,1,0.000166923,0.000743835,0
7472,0.00819,10,1,0.000819,0.003649593,0
7473,0.046470006,29,1,0.001602414,0.00714061,0
7474,0.094839998,22,1,0.004310909,0.019210091,0
7475,0,10,1,0,0,0
7476,0.017140009,41,1,0.000418049,0.001862892,0
7477,0.185039985,39,1,0.004744615,0.021142753,0
7478,0.00895,20,1,0.0004475,0.001994131,0
7479,0.03025,16,1,0.001890625,0.008424923,0
7480,0.00044,15,1,2.93E-05,0.000130714,0
7481,0.002150003,67,1,3.21E-05,0.000142996,0
7482,0.0002,8,1,2.50E-05,0.000111404,0
7483,0.009660011,59,1,0.000163729,0.000729602,0
7484,0.01029,20,1,0.0005145,0.002292693,0
7485,0.0021,7,1,0.0003,0.001336847,0
7486,0.0002,5,1,4.00E-05,0.000178246,0
7487,0.000880001,21,1,4.19E-05,0.000186734,0
7488,0.11674002,68,1,0.001716765,0.007650176,0
7489,0.632029984,38,1,0.016632368,0.074116456,0
7490,0.00455,16,1,0.000284375,0.00126722,0
7491,0.03589,16,1,0.002243125,0.009995719,0
7492,0.034729994,26,1,0.001335769,0.005952397,0
7493,0.010140007,17,1,0.000596471,0.002657969,0
7494,0.00858,8,1,0.0010725,0.004779229,0
7495,0,8,1,0,0,0
7496,0.00168,82,1,2.05E-05,9.12969E-05,0
7497,1.521300042,141,1,0.010789362,0.048079099,0
7498,0.00541,25,1,0.0002164,0.000964313,0
7499,0.002720003,13,1,0.000209231,0.000932366,0
7500,0.00044,45,1,9.78E-06,4.35713E-05,0
7501,0.0002,10,1,2.00E-05,8.91232E-05,0
7502,0.00267,32,1,8.34E-05,0.000371811,0
7503,0.000529998,39,1,1.36E-05,6.05578E-05,0
7504,0.066630036,132,1,0.000504773,0.002249348,0
7505,0.112359988,52,1,0.002160769,0.009628728,0
7506,0.0004,11,1,3.64E-05,0.000162042,0
7507,0.0002,27,1,7.41E-06,3.30086E-05,0
7508,0,78,1,0,0,0
7509,0.00048,90,1,5.33E-06,2.37662E-05,0
7510,0.074499975,55,1,0.001354545,0.006036066,0
7511,0.026189988,33,1,0.000793636,0.003536567,0
7512,0.030049965,153,1,0.000196405,0.000875212,0
7513,0.0002,10,1,2.00E-05,8.91232E-05,0
7514,0.028870006,19,1,0.001519474,0.006771016,0
7515,0.018710016,48,1,0.000389792,0.001736975,0
7516,0.00174,5,1,0.000348,0.001550743,0
7517,0.004879998,139,1,3.51E-05,0.000156446,0
7518,0,16,1,0,0,0
7519,0,6,1,0,0,0
7520,0.0002,90,1,2.22E-06,9.90256E-06,0
7521,0.011809998,154,1,7.67E-05,0.000341735,0
7522,0.00117,383,1,3.05E-06,1.36128E-05,0
7523,0.13048002,66,1,0.00197697,0.00880969,0
7524,0.06465,25,1,0.002586,0.011523624,0
7525,0.234959972,58,1,0.004051034,0.018052047,0
7526,0.041599985,31,1,0.001341935,0.005979874,0
7527,0.072890016,59,1,0.001235424,0.005505244,0
7528,0.019020004,53,1,0.000358868,0.001599172,0
7529,0.01596,30,1,0.000532,0.002370676,0
7530,0.012430008,24,1,0.000517917,0.00230792,0
7531,0.0002,34,1,5.88E-06,2.62127E-05,0
7532,0.0002,29,1,6.90E-06,3.07321E-05,0
7533,0.0002,28,1,7.14E-06,3.18297E-05,0
7534,0.0002,30,1,6.67E-06,2.97077E-05,0
7535,0.01008,240,1,0.000042,0.000187159,0
7536,0.000860001,27,1,3.19E-05,0.000141937,0
7537,0.0002,17,1,1.18E-05,5.24254E-05,0
7538,0.010020008,199,1,5.04E-05,0.000224376,0
7539,0.00218,25,1,0.0000872,0.000388577,0
7540,0.000739998,7,1,0.000105714,0.000471078,0
7541,0.006329991,23,1,0.000275217,0.00122641,0
7542,0.03931998,42,1,0.00093619,0.00417181,0
7543,0.04024,32,1,0.0012575,0.005603618,0
7544,0.002600002,67,1,3.88E-05,0.000172926,0
7545,0.001640002,14,1,0.000117143,0.000522008,0
7546,0,101,1,0,0,0
7547,0,52,1,0,0,0
7548,0,19,1,0,0,0
7549,0.11814999,21,1,0.00562619,0.02507119,0
7550,0.048200119,473,1,0.000101903,0.000454096,0
7551,0.121430015,35,1,0.003469429,0.015460323,0
7552,0.02292,8,1,0.002865,0.012766892,0
7553,0.020439977,71,1,0.000287887,0.00128287,0
7554,0.215910042,103,1,0.002096214,0.00934106,0
7555,0.736290016,56,1,0.013148036,0.058589723,0
7556,0.001460004,13,1,0.000112308,0.000500462,0
7557,0.0002,10,1,2.00E-05,8.91232E-05,0
7558,0.336980086,323,1,0.001043282,0.004649029,0
7559,0.00428,63,1,6.79E-05,0.000302736,0
7560,0.006259992,316,1,1.98E-05,8.82769E-05,0
7561,0,34,1,0,0,0
7562,0,28,1,0,0,0
7563,0.001949996,127,1,1.54E-05,6.84212E-05,0
7564,0.011169984,64,1,0.000174531,0.000777738,0
7565,0.00198,6,1,0.00033,0.001470532,0
7566,0.562570008,88,1,0.006392841,0.028487508,0
7567,0.144400015,31,1,0.004658065,0.020757073,0
7568,0.006489992,193,1,3.36E-05,0.000149847,0
7569,0.016220006,208,1,7.80E-05,0.000347495,0
7570,0.00062,107,1,5.79E-06,2.58207E-05,0
7571,0.00235,238,1,9.87E-06,4.39999E-05,0
7572,0.008979984,48,1,0.000187083,0.000833671,0
7573,0.00056,12,1,4.67E-05,0.000207954,0
7574,0.04799002,52,1,0.000922885,0.004112521,0
7575,0.030130014,86,1,0.000350349,0.00156121,0
7576,0.00023,51,1,4.51E-06,2.00964E-05,0
7577,0.007380007,226,1,3.27E-05,0.000145515,0
7578,0.0002,111,1,1.80E-06,8.02911E-06,0
7579,0.0002,35,1,5.71E-06,2.54638E-05,0
7580,0.023649956,146,1,0.000161986,0.000721835,0
7581,0.321110015,115,1,0.002792261,0.012442756,0
7582,0.039129993,27,1,0.001449259,0.006458127,0
7583,0.032270014,67,1,0.000481642,0.002146273,0
7584,0.01751,50,1,0.0003502,0.001560546,0
7585,0.003720002,56,1,6.64E-05,0.000296016,0
7586,0.00071,21,1,3.38E-05,0.00015066,0
7587,0.018650016,320,1,5.83E-05,0.000259711,0
7588,0.027399996,127,1,0.000215748,0.000961407,0
7589,0.34214998,53,1,0.00645566,0.02876744,0
7590,0.024999996,14,1,0.001785714,0.007957423,0
7591,0.0108,18,1,0.0006,0.002673695,0
7592,0.0002,76,1,2.63E-06,1.17267E-05,0
7593,0,81,1,0,0,0
7594,0.003500002,551,1,6.35E-06,2.83059E-05,0
7595,0.007709999,110,1,7.01E-05,0.000312336,0
7596,0.00821,119,1,6.90E-05,0.000307437,0
7597,0.0002,48,1,4.17E-06,1.85673E-05,0
7598,0,5,1,0,0,0
7599,0,136,1,0,0,0
7600,0.0002,109,1,1.83E-06,8.17643E-06,0
7601,0,3,1,0,0,0
7602,0.0002,63,1,3.17E-06,1.41465E-05,0
7603,0.010510002,19,1,0.000553158,0.002464959,0
7604,0,3,1,0,0,0
7605,0.0002,244,1,8.20E-07,3.65259E-06,0
7606,0,13,1,0,0,0
7607,0.000929999,27,1,3.44E-05,0.00015349,0
7608,0,13,1,0,0,0
7609,0,29,1,0,0,0
7610,0,6,1,0,0,0
7611,0,8,1,0,0,0
7612,0,6,1,0,0,0
7613,0,19,1,0,0,0
7614,0.0002,97,1,2.06E-06,9.18797E-06,0
7615,0,40,1,0,0,0
7616,0.0002,47,1,4.26E-06,1.89624E-05,0
7617,0,11,1,0,0,0
7618,0,4,1,0,0,0
7619,0.00123,10,1,0.000123,0.000548107,0
7620,0,100,1,0,0,0
7621,0,51,1,0,0,0
7622,0.0002,48,1,4.17E-06,1.85673E-05,0
7623,0,49,1,0,0,0
7624,0.0002,23,1,8.70E-06,3.87492E-05,0
7625,0.0002,9,1,2.22E-05,9.90256E-05,0
7626,0.912080039,97,1,0.009402887,0.041900748,0
7627,0.08198998,85,1,0.000964588,0.004298356,0
7628,0.0004,7,1,5.71E-05,0.000254638,0
7629,0.046679997,21,1,0.002222857,0.009905402,0
7630,0,20,1,0,0,0
7631,0,27,1,0,0,0
7632,0,39,1,0,0,0
7633,0.0002,27,1,7.41E-06,3.30086E-05,0
7634,0,109,1,0,0,0
7635,0,25,1,0,0,0
7636,0,21,1,0,0,0
7637,0.083379996,36,1,0.002316111,0.010320956,0
7638,0.00497,4,1,0.0012425,0.005536776,0
7639,0.034380036,199,1,0.000172764,0.000769864,0
7640,0.349879992,34,1,0.010290588,0.045856484,0
7641,0.022339996,28,1,0.000797857,0.003555377,0
7642,0.071359985,31,1,0.002301935,0.010257786,0
7643,0.34928001,30,1,0.011642667,0.051881561,0
7644,0.0002,24,1,8.33E-06,3.71346E-05,0
7645,0.0002,6,1,3.33E-05,0.000148538,0
7646,0.005059998,127,1,3.98E-05,0.000177544,0
7647,0.0002,9,1,2.22E-05,9.90256E-05,0
7648,0.027729996,93,1,0.000298172,0.001328701,0
7649,0.004519998,14,1,0.000322857,0.001438702,0
7650,0.00316,32,1,9.88E-05,0.000440046,0
7651,0.193720018,61,1,0.003175738,0.01415159,0
7652,0.0002,26,1,7.69E-06,3.42781E-05,0
7653,0.0002,10,1,2.00E-05,8.91232E-05,0
7654,0.003139998,77,1,4.08E-05,0.000181719,0
7655,0.005159997,76,1,6.79E-05,0.000302549,0
7656,0,9,1,0,0,0
7657,0.001239999,49,1,2.53E-05,0.000112768,0
7658,0.002640001,97,1,2.72E-05,0.000121281,0
7659,0.0002,3,1,6.67E-05,0.000297077,0
7660,0.001690001,34,1,4.97E-05,0.000221497,0
7661,0.005220002,53,1,9.85E-05,0.00043889,0
7662,0,54,1,0,0,0
7663,0.000529999,18,1,2.94E-05,0.000131209,0
7664,0,34,1,0,0,0
7665,0.00202,50,1,0.0000404,0.000180029,0
7666,0.000819999,45,1,1.82E-05,8.1201E-05,0
7667,0.0002,8,1,2.50E-05,0.000111404,0
7668,0.001929998,44,1,4.39E-05,0.000195463,0
7669,0.002620002,84,1,3.12E-05,0.00013899,0
7670,0.004510004,37,1,0.000121892,0.00054317,0
7671,0.0002,19,1,1.05E-05,4.69069E-05,0
7672,0.0002,8,1,2.50E-05,0.000111404,0
7673,0.0002,35,1,5.71E-06,2.54638E-05,0
7674,0.0002,12,1,1.67E-05,7.42694E-05,0
7675,0.000519999,28,1,1.86E-05,8.27571E-05,0
7676,0.01144,26,1,0.00044,0.001960709,0
7677,0.0002,14,1,1.43E-05,6.36593E-05,0
7678,0.00035,48,1,7.29E-06,3.24928E-05,0
